# CPU load percentage sampled every minute over a 24-hour day.
# Columns: start_ts, end_ts, value (0-100, int percent).
# 1440 contiguous one-minute intervals starting at t=0.
12540,12600,11
12600,12660,9
12660,12720,7
12720,12780,15
12780,12840,13
12840,12900,11
12900,12960,9
12960,13020,7
13020,13080,15
13080,13140,13
13140,13200,11
13200,13260,9
13260,13320,6
13320,13380,15
13380,13440,13
13440,13500,11
13500,13560,8
13560,13620,6
13620,13680,15
13680,13740,13
13740,13800,10
13800,13860,8
13860,13920,6
13920,13980,15
13980,14040,12
14040,14100,10
14100,14160,8
14160,14220,6
14220,14280,15
14280,14340,12
14340,14400,10
14400,14460,8
14460,14520,6
14520,14580,14
14580,14640,12
14640,14700,10
14700,14760,8
14760,14820,6
14820,14880,15
14880,14940,13
14940,15000,11
15000,15060,8
15060,15120,6
15120,15180,15
15180,15240,13
15240,15300,11
15300,15360,8
15360,15420,6
15420,15480,15
15480,15540,13
15540,15600,10
15600,15660,8
15660,15720,6
15720,15780,15
15780,15840,12
15840,15900,10
15900,15960,8
15960,16020,6
16020,16080,14
16080,16140,12
16140,16200,10
16200,16260,8
16260,16320,6
16320,16380,14
16380,16440,13
16440,16500,11
16500,16560,9
16560,16620,17
16620,16680,15
16680,16740,13
16740,16800,11
16800,16860,8
16860,16920,17
16920,16980,15
16980,17040,13
17040,17100,10
17100,17160,8
17160,17220,17
17220,17280,15
17280,17340,13
17340,17400,10
17400,17460,8
17460,17520,17
17520,17580,15
17580,17640,12
17640,17700,11
17700,17760,9
17760,17820,18
17820,17880,15
17880,17940,13
17940,18000,11
18000,18060,9
18060,18120,17
18120,18180,15
18180,18240,13
18240,18300,11
18300,18360,8
18360,18420,17
18420,18480,15
18480,18540,13
18540,18600,11
18600,18660,8
18660,18720,17
18720,18780,16
18780,18840,14
18840,18900,11
18900,18960,9
18960,19020,18
19020,19080,16
19080,19140,13
19140,19200,11
19200,19260,9
19260,19320,18
19320,19380,15
19380,19440,13
19440,19500,11
19500,19560,9
19560,19620,18
19620,19680,15
19680,19740,14
19740,19800,12
19800,19860,10
19860,19920,18
19920,19980,16
19980,20040,14
20040,20100,12
20100,20160,20
20160,20220,18
20220,20280,16
20280,20340,14
20340,20400,11
20400,20460,20
20460,20520,18
20520,20580,16
20580,20640,15
20640,20700,12
20700,20760,21
20760,20820,19
20820,20880,17
20880,20940,14
20940,21000,12
21000,21060,21
21060,21120,19
21120,21180,16
21180,21240,14
21240,21300,12
21300,21360,21
21360,21420,19
21420,21480,17
21480,21540,15
21540,21600,13
21600,21660,22
21660,21720,19
21720,21780,17
21780,21840,15
21840,21900,13
21900,21960,21
21960,22020,19
22020,22080,17
22080,22140,15
22140,22200,13
22200,22260,22
22260,22320,20
22320,22380,18
22380,22440,15
22440,22500,13
22500,22560,22
22560,22620,20
22620,22680,18
22680,22740,15
22740,22800,13
22800,22860,22
22860,22920,21
22920,22980,18
22980,23040,16
23040,23100,14
23100,23160,23
23160,23220,20
23220,23280,18
23280,23340,16
23340,23400,14
23400,23460,22
23460,23520,20
23520,23580,18
23580,23640,17
23640,23700,25
23700,23760,23
23760,23820,21
23820,23880,19
23880,23940,17
23940,24000,25
24000,24060,23
24060,24120,21
24120,24180,19
24180,24240,16
24240,24300,26
24300,24360,24
24360,24420,22
24420,24480,19
24480,24540,17
24540,24600,26
24600,24660,24
24660,24720,21
24720,24780,19
24780,24840,17
24840,24900,26
24900,24960,25
24960,25020,22
25020,25080,20
25080,25140,18
25140,25200,27
25200,25260,24
25260,25320,22
25320,25380,20
25380,25440,18
25440,25500,26
25500,25560,24
25560,25620,23
25620,25680,21
25680,25740,18
25740,25800,27
25800,25860,25
25860,25920,23
25920,25980,21
25980,26040,18
26040,26100,27
26100,26160,25
26160,26220,24
26220,26280,21
26280,26340,19
26340,26400,28
26400,26460,26
26460,26520,23
26520,26580,21
26580,26640,19
26640,26700,28
26700,26760,25
26760,26820,24
26820,26880,22
26880,26940,20
26940,27000,29
27000,27060,26
27060,27120,24
27120,27180,22
27180,27240,20
27240,27300,28
27300,27360,26
27360,27420,25
27420,27480,23
27480,27540,31
27540,27600,29
27600,27660,27
27660,27720,25
27720,27780,22
27780,27840,31
27840,27900,29
27900,27960,27
27960,28020,25
28020,28080,23
28080,28140,32
28140,28200,30
28200,28260,28
28260,28320,25
28320,28380,23
28380,28440,32
28440,28500,30
28500,28560,28
28560,28620,26
28620,28680,24
28680,28740,33
28740,28800,30
28800,28860,28
28860,28920,26
28920,28980,24
28980,29040,32
29040,29100,30
29100,29160,29
29160,29220,27
29220,29280,25
29280,29340,33
29340,29400,31
29400,29460,29
29460,29520,27
29520,29580,24
29580,29640,33
29640,29700,32
29700,29760,30
29760,29820,27
29820,29880,25
29880,29940,34
29940,30000,32
30000,30060,29
30060,30120,27
30120,30180,25
30180,30240,34
30240,30300,33
30300,30360,30
30360,30420,28
30420,30480,26
30480,30540,35
30540,30600,32
30600,30660,30
30660,30720,28
30720,30780,26
30780,30840,35
30840,30900,33
30900,30960,31
30960,31020,29
31020,31080,37
31080,31140,35
31140,31200,33
31200,31260,31
31260,31320,29
31320,31380,38
31380,31440,36
31440,31500,34
31500,31560,32
31560,31620,29
31620,31680,38
31680,31740,36
31740,31800,34
31800,31860,31
31860,31920,30
31920,31980,39
31980,32040,37
32040,32100,34
32100,32160,32
32160,32220,30
32220,32280,39
32280,32340,36
32340,32400,34
32400,32460,33
32460,32520,31
32520,32580,40
32580,32640,37
32640,32700,35
32700,32760,33
32760,32820,31
32820,32880,39
32880,32940,37
32940,33000,35
33000,33060,34
33060,33120,31
33120,33180,40
33180,33240,38
33240,33300,36
33300,33360,33
33360,33420,31
33420,33480,40
33480,33540,38
33540,33600,37
33600,33660,34
33660,33720,32
33720,33780,41
33780,33840,39
33840,33900,36
33900,33960,34
33960,34020,32
34020,34080,41
34080,34140,39
34140,34200,37
34200,34260,35
34260,34320,33
34320,34380,41
34380,34440,39
34440,34500,37
34500,34560,35
34560,34620,33
34620,34680,42
34680,34740,40
34740,34800,38
34800,34860,36
34860,34920,44
34920,34980,42
34980,35040,40
35040,35100,38
35100,35160,35
35160,35220,44
35220,35280,43
35280,35340,41
35340,35400,38
35400,35460,36
35460,35520,45
35520,35580,43
35580,35640,41
35640,35700,38
35700,35760,36
35760,35820,46
35820,35880,44
35880,35940,41
35940,36000,39
36000,36060,37
36060,36120,46
36120,36180,43
36180,36240,41
36240,36300,39
36300,36360,37
36360,36420,46
36420,36480,44
36480,36540,42
36540,36600,40
36600,36660,37
36660,36720,46
36720,36780,44
36780,36840,42
36840,36900,40
36900,36960,38
36960,37020,47
37020,37080,45
37080,37140,43
37140,37200,40
37200,37260,38
37260,37320,47
37320,37380,45
37380,37440,42
37440,37500,40
37500,37560,39
37560,37620,48
37620,37680,45
37680,37740,43
37740,37800,41
37800,37860,39
37860,37920,48
37920,37980,45
37980,38040,43
38040,38100,41
38100,38160,40
38160,38220,48
38220,38280,46
38280,38340,44
38340,38400,42
38400,38460,50
38460,38520,48
38520,38580,46
38580,38640,44
38640,38700,41
38700,38760,51
38760,38820,49
38820,38880,47
38880,38940,45
38940,39000,42
39000,39060,51
39060,39120,49
39120,39180,47
39180,39240,44
39240,39300,42
39300,39360,52
39360,39420,50
39420,39480,47
39480,39540,45
39540,39600,43
39600,39660,52
39660,39720,49
39720,39780,47
39780,39840,45
39840,39900,43
39900,39960,52
39960,40020,50
40020,40080,48
40080,40140,46
40140,40200,44
40200,40260,52
40260,40320,50
40320,40380,48
40380,40440,46
40440,40500,43
40500,40560,52
40560,40620,50
40620,40680,49
40680,40740,46
40740,40800,44
40800,40860,53
40860,40920,51
40920,40980,49
40980,41040,46
41040,41100,44
41100,41160,53
41160,41220,51
41220,41280,48
41280,41340,47
41340,41400,45
41400,41460,54
41460,41520,51
41520,41580,49
41580,41640,47
41640,41700,45
41700,41760,53
41760,41820,51
41820,41880,49
41880,41940,47
41940,42000,55
42000,42060,54
42060,42120,52
42120,42180,50
42180,42240,48
42240,42300,56
42300,42360,54
42360,42420,52
42420,42480,50
42480,42540,47
42540,42600,56
42600,42660,54
42660,42720,52
42720,42780,50
42780,42840,48
42840,42900,57
42900,42960,55
42960,43020,52
43020,43080,50
43080,43140,48
43140,43200,57
43200,43260,73
43260,43320,70
43320,43380,68
43380,43440,66
43440,43500,75
43500,43560,73
43560,43620,71
43620,43680,69
43680,43740,67
43740,43800,75
43800,43860,73
43860,43920,71
43920,43980,69
43980,44040,66
44040,44100,75
44100,44160,73
44160,44220,71
44220,44280,69
44280,44340,67
44340,44400,76
44400,44460,74
44460,44520,72
44520,44580,69
44580,44640,67
44640,44700,76
44700,44760,74
44760,44820,71
44820,44880,69
44880,44940,67
44940,45000,76
45000,45060,73
45060,45120,71
45120,45180,69
45180,45240,68
45240,45300,77
45300,45360,74
45360,45420,72
45420,45480,70
45480,45540,68
45540,45600,76
45600,45660,74
45660,45720,72
45720,45780,70
45780,45840,78
45840,45900,76
45900,45960,74
45960,46020,72
46020,46080,69
46080,46140,78
46140,46200,77
46200,46260,75
46260,46320,72
46320,46380,70
46380,46440,79
46440,46500,77
46500,46560,75
46560,46620,72
46620,46680,70
46680,46740,79
46740,46800,77
46800,46860,74
46860,46920,72
46920,46980,70
46980,47040,79
47040,47100,76
47100,47160,74
47160,47220,72
47220,47280,71
47280,47340,79
47340,47400,77
47400,47460,75
47460,47520,73
47520,47580,71
47580,47640,79
47640,47700,77
47700,47760,75
47760,47820,73
47820,47880,70
47880,47940,79
47940,48000,77
48000,48060,75
48060,48120,72
48120,48180,70
48180,48240,79
48240,48300,77
48300,48360,74
48360,48420,72
48420,48480,70
48480,48540,80
48540,48600,78
48600,48660,75
48660,48720,73
48720,48780,71
48780,48840,80
48840,48900,77
48900,48960,75
48960,49020,73
49020,49080,71
49080,49140,79
49140,49200,77
49200,49260,75
49260,49320,73
49320,49380,81
49380,49440,79
49440,49500,77
49500,49560,75
49560,49620,73
49620,49680,81
49680,49740,79
49740,49800,77
49800,49860,75
49860,49920,72
49920,49980,81
49980,50040,79
50040,50100,77
50100,50160,75
50160,50220,73
50220,50280,82
50280,50340,80
50340,50400,77
50400,50460,75
50460,50520,73
50520,50580,82
50580,50640,79
50640,50700,77
50700,50760,75
50760,50820,73
50820,50880,82
50880,50940,79
50940,51000,77
51000,51060,75
51060,51120,73
51120,51180,81
51180,51240,79
51240,51300,77
51300,51360,75
51360,51420,72
51420,51480,81
51480,51540,79
51540,51600,77
51600,51660,74
51660,51720,72
51720,51780,81
51780,51840,79
51840,51900,77
51900,51960,74
51960,52020,72
52020,52080,81
52080,52140,79
52140,52200,76
52200,52260,74
52260,52320,72
52320,52380,81
52380,52440,78
52440,52500,76
52500,52560,74
52560,52620,72
52620,52680,80
52680,52740,78
52740,52800,76
52800,52860,74
52860,52920,72
52920,52980,80
52980,53040,78
53040,53100,76
53100,53160,74
53160,53220,82
53220,53280,80
53280,53340,78
53340,53400,76
53400,53460,73
53460,53520,82
53520,53580,80
53580,53640,78
53640,53700,75
53700,53760,73
53760,53820,82
53820,53880,80
53880,53940,78
53940,54000,75
54000,54060,74
54060,54120,64
54120,54180,62
54180,54240,59
54240,54300,57
54300,54360,55
54360,54420,64
54420,54480,61
54480,54540,59
54540,54600,57
54600,54660,55
54660,54720,63
54720,54780,61
54780,54840,59
54840,54900,57
54900,54960,54
54960,55020,63
55020,55080,61
55080,55140,59
55140,55200,57
55200,55260,54
55260,55320,63
55320,55380,61
55380,55440,59
55440,55500,56
55500,55560,54
55560,55620,63
55620,55680,61
55680,55740,58
55740,55800,56
55800,55860,54
55860,55920,63
55920,55980,60
55980,56040,58
56040,56100,56
56100,56160,54
56160,56220,63
56220,56280,60
56280,56340,58
56340,56400,56
56400,56460,54
56460,56520,62
56520,56580,60
56580,56640,58
56640,56700,56
56700,56760,64
56760,56820,62
56820,56880,60
56880,56940,58
56940,57000,55
57000,57060,64
57060,57120,62
57120,57180,60
57180,57240,58
57240,57300,55
57300,57360,64
57360,57420,62
57420,57480,60
57480,57540,57
57540,57600,55
57600,57660,64
57660,57720,62
57720,57780,59
57780,57840,57
57840,57900,55
57900,57960,64
57960,58020,60
58020,58080,58
58080,58140,56
58140,58200,54
58200,58260,63
58260,58320,60
58320,58380,58
58380,58440,56
58440,58500,54
58500,58560,62
58560,58620,60
58620,58680,58
58680,58740,56
58740,58800,53
58800,58860,62
58860,58920,60
58920,58980,58
58980,59040,55
59040,59100,53
59100,59160,62
59160,59220,60
59220,59280,58
59280,59340,55
59340,59400,53
59400,59460,62
59460,59520,60
59520,59580,57
59580,59640,54
59640,59700,52
59700,59760,61
59760,59820,58
59820,59880,56
59880,59940,54
59940,60000,52
60000,60060,60
60060,60120,58
60120,60180,56
60180,60240,54
60240,60300,62
60300,60360,60
60360,60420,58
60420,60480,56
60480,60540,54
60540,60600,62
60600,60660,60
60660,60720,58
60720,60780,56
60780,60840,53
60840,60900,61
60900,60960,59
60960,61020,57
61020,61080,54
61080,61140,52
61140,61200,61
61200,61260,59
61260,61320,56
61320,61380,54
61380,61440,52
61440,61500,61
61500,61560,59
61560,61620,56
61620,61680,54
61680,61740,52
61740,61800,61
61800,61860,58
61860,61920,56
61920,61980,53
61980,62040,51
62040,62100,59
62100,62160,57
62160,62220,55
62220,62280,53
62280,62340,50
62340,62400,59
62400,62460,57
62460,62520,55
62520,62580,53
62580,62640,50
62640,62700,59
62700,62760,57
62760,62820,55
62820,62880,52
62880,62940,49
62940,63000,58
63000,63060,56
63060,63120,53
63120,63180,51
63180,63240,49
63240,63300,58
63300,63360,55
63360,63420,53
63420,63480,51
63480,63540,49
63540,63600,58
63600,63660,55
63660,63720,53
63720,63780,51
63780,63840,48
63840,63900,56
63900,63960,54
63960,64020,52
64020,64080,50
64080,64140,58
64140,64200,56
64200,64260,54
64260,64320,52
64320,64380,49
64380,64440,58
64440,64500,56
64500,64560,54
64560,64620,50
64620,64680,48
64680,64740,57
64740,64800,55
64800,64860,53
64860,64920,50
64920,64980,48
64980,65040,57
65040,65100,55
65100,65160,52
65160,65220,50
65220,65280,48
65280,65340,57
65340,65400,53
65400,65460,51
65460,65520,49
65520,65580,47
65580,65640,55
65640,65700,53
65700,65760,51
65760,65820,49
65820,65880,47
65880,65940,55
65940,66000,53
66000,66060,51
66060,66120,48
66120,66180,45
66180,66240,54
66240,66300,52
66300,66360,50
66360,66420,47
66420,66480,45
66480,66540,54
66540,66600,52
66600,66660,49
66660,66720,47
66720,66780,45
66780,66840,53
66840,66900,51
66900,66960,48
66960,67020,46
67020,67080,44
67080,67140,53
67140,67200,50
67200,67260,48
67260,67320,46
67320,67380,44
67380,67440,52
67440,67500,49
67500,67560,47
67560,67620,45
67620,67680,53
67680,67740,51
67740,67800,49
67800,67860,47
67860,67920,45
67920,67980,53
67980,68040,51
68040,68100,49
68100,68160,46
68160,68220,43
68220,68280,52
68280,68340,50
68340,68400,48
68400,68460,45
68460,68520,43
68520,68580,52
68580,68640,50
68640,68700,47
68700,68760,45
68760,68820,42
68820,68880,51
68880,68940,48
68940,69000,46
69000,69060,44
69060,69120,42
69120,69180,51
69180,69240,48
69240,69300,46
69300,69360,44
69360,69420,41
69420,69480,49
69480,69540,47
69540,69600,45
69600,69660,43
69660,69720,40
69720,69780,49
69780,69840,47
69840,69900,45
69900,69960,42
69960,70020,39
70020,70080,48
70080,70140,46
70140,70200,44
70200,70260,41
70260,70320,39
70320,70380,48
70380,70440,46
70440,70500,43
70500,70560,41
70560,70620,38
70620,70680,47
70680,70740,44
70740,70800,42
70800,70860,40
70860,70920,38
70920,70980,46
70980,71040,44
71040,71100,42
71100,71160,40
71160,71220,37
71220,71280,45
71280,71340,43
71340,71400,41
71400,71460,39
71460,71520,47
71520,71580,45
71580,71640,43
71640,71700,41
71700,71760,37
71760,71820,46
71820,71880,44
71880,71940,42
71940,72000,39
72000,72060,37
72060,72120,46
72120,72180,44
72180,72240,42
72240,72300,39
72300,72360,36
72360,72420,45
72420,72480,43
72480,72540,40
72540,72600,38
72600,72660,36
72660,72720,45
72720,72780,42
72780,72840,40
72840,72900,37
72900,72960,35
72960,73020,43
73020,73080,41
73080,73140,39
73140,73200,37
73200,73260,34
73260,73320,43
73320,73380,41
73380,73440,39
73440,73500,36
73500,73560,33
73560,73620,42
73620,73680,40
73680,73740,38
73740,73800,35
73800,73860,33
73860,73920,42
73920,73980,40
73980,74040,36
74040,74100,34
74100,74160,32
74160,74220,41
74220,74280,38
74280,74340,36
74340,74400,34
74400,74460,32
74460,74520,41
74520,74580,37
74580,74640,35
74640,74700,33
74700,74760,31
74760,74820,39
74820,74880,37
74880,74940,35
74940,75000,33
75000,75060,41
75060,75120,38
75120,75180,36
75180,75240,34
75240,75300,31
75300,75360,40
75360,75420,38
75420,75480,36
75480,75540,34
75540,75600,31
75600,75660,40
75660,75720,37
75720,75780,35
75780,75840,32
75840,75900,30
75900,75960,39
75960,76020,37
76020,76080,34
76080,76140,32
76140,76200,30
76200,76260,38
76260,76320,35
76320,76380,33
76380,76440,31
76440,76500,29
76500,76560,38
76560,76620,35
76620,76680,33
76680,76740,31
76740,76800,28
76800,76860,36
76860,76920,34
76920,76980,32
76980,77040,30
77040,77100,27
77100,77160,36
77160,77220,34
77220,77280,32
77280,77340,28
77340,77400,26
77400,77460,35
77460,77520,33
77520,77580,31
77580,77640,28
77640,77700,26
77700,77760,35
77760,77820,33
77820,77880,29
77880,77940,27
77940,78000,25
78000,78060,34
78060,78120,31
78120,78180,29
78180,78240,27
78240,78300,25
78300,78360,33
78360,78420,31
78420,78480,28
78480,78540,26
78540,78600,34
78600,78660,32
78660,78720,30
78720,78780,28
78780,78840,26
78840,78900,34
78900,78960,32
78960,79020,29
79020,79080,27
79080,79140,24
79140,79200,33
79200,79260,31
79260,79320,29
79320,79380,26
79380,79440,24
79440,79500,33
79500,79560,31
79560,79620,27
79620,79680,25
79680,79740,23
79740,79800,32
79800,79860,30
79860,79920,27
79920,79980,25
79980,80040,23
80040,80100,32
80100,80160,28
80160,80220,26
80220,80280,24
80280,80340,22
80340,80400,30
80400,80460,28
80460,80520,26
80520,80580,24
80580,80640,21
80640,80700,30
80700,80760,27
80760,80820,25
80820,80880,23
80880,80940,20
80940,81000,29
81000,81060,27
81060,81120,25
81120,81180,22
81180,81240,20
81240,81300,29
81300,81360,26
81360,81420,23
81420,81480,21
81480,81540,19
81540,81600,28
81600,81660,25
81660,81720,23
81720,81780,21
81780,81840,19
81840,81900,28
81900,81960,24
81960,82020,22
82020,82080,20
82080,82140,18
82140,82200,26
82200,82260,24
82260,82320,22
82320,82380,20
82380,82440,28
82440,82500,26
82500,82560,23
82560,82620,21
82620,82680,18
82680,82740,27
82740,82800,25
82800,82860,23
82860,82920,20
82920,82980,18
82980,83040,27
83040,83100,25
83100,83160,23
83160,83220,19
83220,83280,17
83280,83340,26
83340,83400,24
83400,83460,21
83460,83520,19
83520,83580,17
83580,83640,26
83640,83700,23
83700,83760,21
83760,83820,19
83820,83880,16
83880,83940,24
83940,84000,22
84000,84060,20
84060,84120,18
84120,84180,16
84180,84240,24
84240,84300,22
84300,84360,20
84360,84420,18
84420,84480,15
84480,84540,23
84540,84600,21
84600,84660,19
84660,84720,16
84720,84780,14
84780,84840,23
84840,84900,21
84900,84960,18
84960,85020,16
85020,85080,14
85080,85140,23
85140,85200,21
85200,85260,17
85260,85320,15
85320,85380,13
85380,85440,22
85440,85500,19
85500,85560,17
85560,85620,15
85620,85680,13
85680,85740,21
85740,85800,19
85800,85860,17
85860,85920,15
85920,85980,22
85980,86040,20
86040,86100,18
86100,86160,16
86160,86220,14
86220,86280,22
86280,86340,20
86340,86400,18
